"Rank","Gene","PTAU_rho","Mean_Rho","Degree","Functional_Category","MAPT_Interactor","N_Proteins","Priority_Score"
1982,"DDOST",0.269022688806789,0.269022688806789,0,"Others",FALSE,1,0
1983,"DDRGK1",0.280485624523231,0.280485624523231,0,"Others",FALSE,1,0
1984,"DDX1",-0.113998063376583,-0.113998063376583,0,"Others",FALSE,1,0
1985,"DDX19A",-0.157702884583778,-0.157702884583778,0,"Others",FALSE,1,0
1986,"DEFA1",-0.189786163208259,-0.189786163208259,0,"Others",FALSE,1,0
1987,"DEFA3",-0.117039113172535,-0.117039113172535,0,"Others",FALSE,1,0
1988,"DEFA5",-0.20583740101545,-0.20583740101545,0,"Others",FALSE,1,0
1989,"DEFB110",-0.139875050487383,-0.139875050487383,0,"Others",FALSE,1,0
1990,"DEFB115",-0.115890613409132,-0.115890613409132,0,"Others",FALSE,1,0
1991,"DEFB125",-0.11238348513983,-0.11238348513983,0,"Others",FALSE,1,0
1992,"DEFB129",-0.139771367983773,-0.139771367983773,0,"Others",FALSE,1,0
1993,"DENND10",0.218457230141285,0.218457230141285,0,"Others",FALSE,1,0
1994,"DEPP1",-0.136472112308984,-0.136472112308984,0,"Others",FALSE,1,0
1995,"DFFA",0.178567618187816,0.178567618187816,0,"Others",FALSE,1,0
1996,"DGKB",0.115335193064071,0.115335193064071,0,"Others",FALSE,1,0
1997,"DHRS3",0.136101925727897,0.136101925727897,0,"Others",FALSE,1,0
1998,"DHRS9",0.162777661753449,0.162777661753449,0,"Others",FALSE,1,0
1999,"DHX8",-0.243906481856829,-0.243906481856829,0,"Others",FALSE,1,0
2000,"DIRAS3",0.0914618972498768,0.0914618972498768,0,"Others",FALSE,1,0
2001,"DKKL1",-0.134568083224555,-0.134568083224555,0,"Others",FALSE,1,0
2002,"DLAT",0.096276675084912,0.096276675084912,0,"Others",FALSE,1,0
2003,"DLD",0.300374629438688,0.300374629438688,0,"Others",FALSE,2,0
2004,"DMBT1",-0.124822800698119,-0.124822800698119,0,"Others",FALSE,1,0
2005,"DMKN",0.108654919247733,0.108654919247733,0,"Others",FALSE,1,0
2006,"DNAI1",-0.0956389785577646,-0.0956389785577646,0,"Others",FALSE,1,0
2007,"DNAJA2",0.118050260207992,0.118050260207992,0,"Tau Folding/Stability",FALSE,1,0
2008,"DNAJB14",0.362288573970881,0.362288573970881,0,"Others",FALSE,1,0
2009,"DNAJB8",0.428021121955859,0.428021121955859,0,"Others",FALSE,1,0
2010,"DNAJB9",0.452588849778836,0.452588849778836,0,"Others",FALSE,1,0
2011,"DNAJC10",0.169601767310947,0.169601767310947,0,"Others",FALSE,1,0
2012,"DNAJC15",-0.118707726974455,-0.118707726974455,0,"Others",FALSE,1,0
2013,"DNAJC17",-0.238253612711839,-0.238253612711839,0,"Others",FALSE,1,0
2014,"DNAJC18",0.211204995452422,0.211204995452422,0,"Others",FALSE,1,0
2015,"DNAJC19",-0.23050695621155,-0.23050695621155,0,"Others",FALSE,1,0
2016,"DNAJC27",0.172944231281166,0.172944231281166,0,"Others",FALSE,1,0
2017,"DNAJC5B",0.430138809557216,0.430138809557216,0,"Others",FALSE,1,0
2018,"DNASE1L2",0.194718921059013,0.194718921059013,0,"Others",FALSE,1,0
2019,"DNASE2B",0.0897280400301198,0.0897280400301198,0,"Others",FALSE,1,0
2020,"DNPEP",-0.0933029885706405,-0.0933029885706405,0,"Others",FALSE,1,0
2021,"DNPH1",-0.170020278714708,-0.170020278714708,0,"Others",FALSE,1,0
2022,"DOT1L",0.185456393001488,0.185456393001488,0,"Others",FALSE,1,0
2023,"DPEP2",0.207314133944123,0.207314133944123,0,"Others",FALSE,1,0
2024,"DPH7",0.112684270875661,0.112684270875661,0,"Others",FALSE,1,0
2025,"DPY30",0.283282784703966,0.283282784703966,0,"Others",FALSE,1,0
2026,"DRAP1",-0.227791931916587,-0.227791931916587,0,"Others",FALSE,1,0
2027,"DSTN",0.20818411717844,0.20818411717844,0,"Others",FALSE,2,0
2028,"DTD2",0.314942945007595,0.314942945007595,0,"Others",FALSE,1,0
2029,"DTNA",0.207488173490767,0.207488173490767,0,"Others",FALSE,2,0
2030,"DTX3L",-0.23521410829988,-0.23521410829988,0,"Others",FALSE,1,0
2031,"DUSP13",-0.125532250732628,-0.125532250732628,0,"Others",FALSE,1,0
2032,"DUSP21",0.186254223861434,0.186254223861434,0,"Others",FALSE,1,0
2033,"DYNLL2",0.352637746497365,0.352637746497365,0,"Cytoskeleton / Axonal Transport",FALSE,1,0
2034,"DYNLRB2",0.224621735579762,0.224621735579762,0,"Others",FALSE,1,0
2035,"ECH1",0.0939582162616418,0.0939582162616418,0,"Others",FALSE,1,0
2036,"ECI1",0.214945413484141,0.214945413484141,0,"Others",FALSE,1,0
2037,"ECM1",0.173434778164642,0.173434778164642,0,"Others",FALSE,1,0
2038,"ECRG4",-0.145773788920994,-0.145773788920994,0,"Others",FALSE,1,0
2039,"EDDM3A",0.09337971070829,0.09337971070829,0,"Others",FALSE,1,0
2040,"EDDM3B",-0.0972075216686793,-0.0972075216686793,0,"Others",FALSE,1,0
2041,"EDF1",-0.177911145764754,-0.177911145764754,0,"Others",FALSE,1,0
2042,"EED",-0.0968274541352876,-0.0968274541352876,0,"Others",FALSE,1,0
2043,"EEF1E1",-0.0993124115370277,-0.0993124115370277,0,"Others",FALSE,1,0
2044,"EEF1G",-0.148024775591274,-0.148024775591274,0,"Others",FALSE,1,0
2045,"EFCAB14",0.186854996788207,0.186854996788207,0,"Others",FALSE,1,0
2046,"EFHD1",0.261355707291134,0.261355707291134,0,"Others",FALSE,1,0
2047,"EFHD2",0.467187421257338,0.467187421257338,0,"Others",FALSE,1,0
2048,"EGFL6",0.151283379277449,0.151283379277449,0,"Others",FALSE,1,0
2049,"EGFLAM",0.157739672197451,0.157739672197451,0,"Others",FALSE,1,0
2050,"EHBP1",0.110379313272068,0.110379313272068,0,"Others",FALSE,1,0
2051,"EHD2",0.213775269398689,0.213775269398689,0,"Others",FALSE,1,0
2052,"EHD3",0.429453912624684,0.429453912624684,0,"Others",FALSE,1,0
2053,"EIF1AD",0.188093955798379,0.188093955798379,0,"Others",FALSE,1,0
2054,"EIF2A",-0.0937949600223965,-0.0937949600223965,0,"Others",FALSE,1,0
2055,"EIF3M",0.125164024199802,0.125164024199802,0,"Others",FALSE,1,0
2056,"EIF4A2",0.208244649154633,0.208244649154633,0,"Others",FALSE,2,0
2057,"EIF4A3",-0.134337353244177,-0.134337353244177,0,"Others",FALSE,1,0
2058,"EIF4EBP2",0.290896511678209,0.290896511678209,0,"Others",FALSE,1,0
2059,"EIF4EBP3",0.123968108736248,0.123968108736248,0,"Others",FALSE,1,0
2060,"ELAC1",-0.0989283141520813,-0.0989283141520813,0,"Others",FALSE,1,0
2061,"ELAPOR1",0.172698946586955,0.172698946586955,0,"Others",FALSE,1,0
2062,"ELFN2",0.242541835639371,0.242541835639371,0,"Others",FALSE,1,0
2063,"ELL2",-0.160254517827072,-0.160254517827072,0,"Others",FALSE,1,0
2064,"ELL3",0.104808117321543,0.104808117321543,0,"Others",FALSE,1,0
2065,"EMC10",0.32445280332481,0.32445280332481,0,"Others",FALSE,1,0
2066,"EMC4",0.223965069623357,0.223965069623357,0,"Others",FALSE,1,0
2067,"EMILIN3",0.0960834498134495,0.0960834498134495,0,"Others",FALSE,1,0
2068,"EML2",-0.190695806027805,-0.190695806027805,0,"Others",FALSE,1,0
2069,"ENDOU",0.121499343498839,0.121499343498839,0,"Others",FALSE,1,0
2070,"ENO2",0.327486381549059,0.327486381549059,0,"Metabolism",FALSE,2,0
2071,"ENO3",0.101196210720307,0.101196210720307,0,"Others",FALSE,1,0
2072,"ENPP2",-0.136926774534723,-0.136926774534723,0,"Others",FALSE,1,0
2073,"ENPP5",0.275451678488351,0.275451678488351,0,"Others",FALSE,1,0
2074,"ENPP6",0.105762692759955,0.105762692759955,0,"Others",FALSE,1,0
2075,"ENSA",-0.107057265548464,-0.107057265548464,0,"Others",FALSE,1,0
2076,"ENTPD1",0.27636506174389,0.27636506174389,0,"Others",FALSE,2,0
2077,"ENTPD5",-0.160327807023027,-0.160327807023027,0,"Others",FALSE,1,0
2078,"ENTPD6",0.217654413429095,0.217654413429095,0,"Others",FALSE,1,0
2079,"EOLA1",0.131783490153191,0.131783490153191,0,"Others",FALSE,1,0
2080,"ERAP2",0.134748338795436,0.134748338795436,0,"Others",FALSE,1,0
2081,"ERLEC1",0.298909593956735,0.298909593956735,0,"Others",FALSE,1,0
2082,"ESD",0.22727776660443,0.22727776660443,0,"Others",FALSE,1,0
2083,"ESPN",0.199782617692683,0.199782617692683,0,"Others",FALSE,1,0
2084,"ESS2",-0.130289816325015,-0.130289816325015,0,"Others",FALSE,1,0
2085,"ETFA",-0.0908280420073353,-0.0908280420073353,0,"Others",FALSE,1,0
2086,"ETNK2",0.0989093735600337,0.0989093735600337,0,"Others",FALSE,1,0
2087,"ETV2",-0.1633867533815,-0.1633867533815,0,"Others",FALSE,1,0
2088,"ETV4",-0.118240163085622,-0.118240163085622,0,"Others",FALSE,1,0
2089,"EVA1C",0.166319818829579,0.166319818829579,0,"Others",FALSE,2,0
2090,"EXOSC5",-0.191980048733539,-0.191980048733539,0,"Others",FALSE,1,0
2091,"EXOSC8",-0.0985532153068132,-0.0985532153068132,0,"Others",FALSE,1,0
2092,"EXTL2",0.141244797679261,0.141244797679261,0,"Others",FALSE,1,0
2093,"EYA2",0.32160379521199,0.32160379521199,0,"Others",FALSE,1,0
2094,"FAAH2",0.184518937135921,0.184518937135921,0,"Others",FALSE,1,0
2095,"FABP1",-0.17501984689904,-0.17501984689904,0,"Others",FALSE,1,0
2096,"FABP9",0.0961967959630093,0.0961967959630093,0,"Others",FALSE,1,0
2097,"FAF2",0.442034275591582,0.442034275591582,0,"Others",FALSE,1,0
2098,"FAH",0.109099676429322,0.109099676429322,0,"Others",FALSE,1,0
2099,"FAHD1",0.129172597322039,0.129172597322039,0,"Others",FALSE,1,0
2100,"FAHD2A",0.182204909143586,0.182204909143586,0,"Others",FALSE,1,0
2101,"FAM110A",-0.147063875188388,-0.147063875188388,0,"Others",FALSE,1,0
2102,"FAM151A",-0.0921539551133521,-0.0921539551133521,0,"Others",FALSE,1,0
2103,"FAM163B",0.242520824145971,0.242520824145971,0,"Others",FALSE,1,0
2104,"FAM171A1",0.128135871685562,0.128135871685562,0,"Others",FALSE,1,0
2105,"FAM171B",0.17602606589954,0.17602606589954,0,"Others",FALSE,2,0
2106,"FAM177A1",0.219776799925414,0.219776799925414,0,"Others",FALSE,1,0
2107,"FAM189A2",0.0975477052959292,0.0975477052959292,0,"Others",FALSE,2,0
2108,"FAM209B",0.173067782413858,0.173067782413858,0,"Others",FALSE,1,0
2109,"FAM20B",0.270516708738571,0.270516708738571,0,"Others",FALSE,1,0
2110,"FAM219B",0.197562102831747,0.197562102831747,0,"Others",FALSE,1,0
2111,"FAM221A",0.260750597558393,0.260750597558393,0,"Others",FALSE,1,0
2112,"FAM234B",0.235478038095186,0.235478038095186,0,"Others",FALSE,1,0
2113,"FAM241B",0.199423304628182,0.199423304628182,0,"Others",FALSE,1,0
2114,"FAM3A",-0.098934029915301,-0.098934029915301,0,"Others",FALSE,1,0
2115,"FAM86B1",0.227642185836176,0.227642185836176,0,"Others",FALSE,1,0
2116,"FAM9B",0.198040440609139,0.198040440609139,0,"Others",FALSE,1,0
2117,"FARS2",-0.272645696883664,-0.272645696883664,0,"Others",FALSE,1,0
2118,"FATE1",-0.097928100029487,-0.097928100029487,0,"Others",FALSE,1,0
2119,"FBL",-0.103427845190519,-0.103427845190519,0,"Others",FALSE,1,0
2120,"FBLN5",0.262790805071525,0.262790805071525,0,"Others",FALSE,2,0
2121,"FBLN7",0.303602528480812,0.303602528480812,0,"Others",FALSE,1,0
2122,"FBP2",-0.198032059735294,-0.198032059735294,0,"Others",FALSE,1,0
2123,"FBXL5",0.0917275968953179,0.0917275968953179,0,"Others",FALSE,1,0
2124,"FBXO28",-0.100577463488412,-0.100577463488412,0,"Others",FALSE,1,0
2125,"FBXO48",0.119667714999388,0.119667714999388,0,"Others",FALSE,1,0
2126,"FCMR",0.185181174035771,0.185181174035771,0,"Others",FALSE,1,0
2127,"FCN1",-0.121076610084659,-0.121076610084659,0,"Others",FALSE,1,0
2128,"FCRL5",-0.177964856297556,-0.177964856297556,0,"Others",FALSE,1,0
2129,"FCRLB",0.13690047876091,0.13690047876091,0,"Others",FALSE,1,0
2130,"FDCSP",-0.110391533508585,-0.110391533508585,0,"Others",FALSE,1,0
2131,"FETUB",-0.0994763493810781,-0.0994763493810781,0,"Others",FALSE,1,0
2132,"FGD2",-0.156390027626693,-0.156390027626693,0,"Others",FALSE,1,0
2133,"FIBP",-0.266370290069947,-0.266370290069947,0,"Others",FALSE,1,0
2134,"FIS1",0.383333918678694,0.383333918678694,0,"Others",FALSE,1,0
2135,"FKBP14",0.217583290231764,0.217583290231764,0,"Others",FALSE,1,0
2136,"FKBP2",0.158127435297695,0.158127435297695,0,"Others",FALSE,1,0
2137,"FKBP7",0.257257973418195,0.257257973418195,0,"Others",FALSE,1,0
2138,"FN3K",0.131653547804038,0.131653547804038,0,"Others",FALSE,1,0
2139,"FNDC4",-0.138019174055997,-0.138019174055997,0,"Others",FALSE,1,0
2140,"FOLH1",0.0921905307148969,0.0921905307148969,0,"Others",FALSE,1,0
2141,"FOLR2",0.294636502630507,0.294636502630507,0,"Others",FALSE,1,0
2142,"FOLR3",0.161809186678162,0.161809186678162,0,"Others",FALSE,2,0
2143,"FOXP4",-0.230276337346165,-0.230276337346165,0,"Others",FALSE,1,0
2144,"FREM1",0.164003054912389,0.164003054912389,0,"Others",FALSE,1,0
2145,"FREM2",0.100718697047962,0.100718697047962,0,"Others",FALSE,1,0
2146,"FRZB",0.166221404911708,0.166221404911708,0,"Others",FALSE,2,0
2147,"FSCN1",0.312513227316516,0.312513227316516,0,"Others",FALSE,1,0
2148,"FSD1",0.157647503357031,0.157647503357031,0,"Others",FALSE,1,0
2149,"FSTL4",0.201877219428123,0.201877219428123,0,"Others",FALSE,1,0
2150,"FTH1",0.286006048979884,0.286006048979884,0,"Others",FALSE,1,0
2151,"FTH1.FTL",0.281872952280308,0.281872952280308,0,"Others",FALSE,1,0
2152,"FTHL17",-0.114682508783895,-0.114682508783895,0,"Others",FALSE,1,0
2153,"FTL",0.275942093761535,0.275942093761535,0,"Others",FALSE,1,0
2154,"FTMT",0.185344378156046,0.185344378156046,0,"Others",FALSE,1,0
2155,"FUCA1",0.111857332955048,0.111857332955048,0,"Others",FALSE,1,0
2156,"FUT10",0.239809563568516,0.239809563568516,0,"Others",FALSE,1,0
2157,"FUT2",0.232163975249286,0.232163975249286,0,"Others",FALSE,1,0
2158,"FUT3",-0.0972984375440701,-0.0972984375440701,0,"Others",FALSE,1,0
2159,"FUT5",0.18198169712255,0.18198169712255,0,"Others",FALSE,1,0
2160,"FUT8",0.196707220853324,0.196707220853324,0,"Others",FALSE,1,0
2161,"FZD10",0.115638828630275,0.115638828630275,0,"Others",FALSE,2,0
2162,"FZD9",0.243140859049724,0.243140859049724,0,"Others",FALSE,1,0
2163,"GABPB1",-0.0924106337855189,-0.0924106337855189,0,"Others",FALSE,1,0
2164,"GAGE12F",0.149230829769109,0.149230829769109,0,"Others",FALSE,1,0
2165,"GAGE2A",0.298477152796161,0.298477152796161,0,"Others",FALSE,1,0
2166,"GAGE2B",0.243641045682752,0.243641045682752,0,"Others",FALSE,1,0
2167,"GAGE2D",0.326976005526301,0.326976005526301,0,"Others",FALSE,2,0
2168,"GAL3ST1",-0.14134316052423,-0.14134316052423,0,"Others",FALSE,1,0
2169,"GALK1",-0.105766977254287,-0.105766977254287,0,"Others",FALSE,1,0
2170,"GALNS",0.101757326880771,0.101757326880771,0,"Others",FALSE,1,0
2171,"GALNT1",0.262388946470584,0.262388946470584,0,"Others",FALSE,1,0
2172,"GALNT10",0.227092814356025,0.227092814356025,0,"Others",FALSE,1,0
2173,"GALNT13",0.206895404309786,0.206895404309786,0,"Others",FALSE,1,0
2174,"GALNT14",0.155080833453532,0.155080833453532,0,"Others",FALSE,1,0
2175,"GALNT16",0.239108532096115,0.239108532096115,0,"Others",FALSE,1,0
2176,"GALNT2",0.1868818003383,0.1868818003383,0,"Others",FALSE,1,0
2177,"GALNT4",0.209688128460529,0.209688128460529,0,"Others",FALSE,1,0
2178,"GALNT9",0.132968655702605,0.132968655702605,0,"Others",FALSE,1,0
2179,"GARS1",0.432484627970692,0.432484627970692,0,"Others",FALSE,1,0
2180,"GAS1",0.232986853745167,0.232986853745167,0,"Others",FALSE,1,0
2181,"GAS2",0.0992301005543423,0.0992301005543423,0,"Others",FALSE,1,0
2182,"GAS7",0.489439128911444,0.489439128911444,0,"Others",FALSE,1,0
2183,"GATAD1",0.129508159720587,0.129508159720587,0,"Others",FALSE,1,0
2184,"GBA",0.137533591127451,0.137533591127451,0,"Others",FALSE,1,0
2185,"GBP1",0.112673238719399,0.112673238719399,0,"Others",FALSE,1,0
2186,"GBP2",0.102838653791334,0.102838653791334,0,"Others",FALSE,1,0
2187,"GBP5",-0.160350022243904,-0.160350022243904,0,"Others",FALSE,1,0
2188,"GBP6",0.17506913856657,0.17506913856657,0,"Others",FALSE,1,0
2189,"GCA",-0.1554792494201,-0.1554792494201,0,"Others",FALSE,1,0
2190,"GCHFR",0.297522302829237,0.297522302829237,0,"Others",FALSE,1,0
2191,"GCLM",0.146831050666492,0.146831050666492,0,"Others",FALSE,1,0
2192,"GCSH",-0.132240315875785,-0.132240315875785,0,"Others",FALSE,1,0
2193,"GDA",0.3879185804025,0.3879185804025,0,"Others",FALSE,1,0
2194,"GDAP1L1",0.153014653463602,0.153014653463602,0,"Others",FALSE,1,0
2195,"GDF11.MSTN",0.278867663019773,0.278867663019773,0,"Others",FALSE,1,0
2196,"GDI1",0.30756986051519,0.30756986051519,0,"Others",FALSE,2,0
2197,"GDI2",0.326021478983945,0.326021478983945,0,"Others",FALSE,1,0
2198,"GEMIN7",-0.187584969423222,-0.187584969423222,0,"Others",FALSE,1,0
2199,"GET3",-0.221748979801292,-0.221748979801292,0,"Others",FALSE,1,0
2200,"GFER",0.350649282187399,0.350649282187399,0,"Others",FALSE,1,0
2201,"GGA3",0.322801888501045,0.322801888501045,0,"Others",FALSE,1,0
2202,"GGCT",0.499414550731006,0.499414550731006,0,"Others",FALSE,1,0
2203,"GGH",0.091467580013089,0.091467580013089,0,"Others",FALSE,1,0
2204,"GGPS1",-0.101177406615319,-0.101177406615319,0,"Others",FALSE,1,0
2205,"GGT2",0.259185809656198,0.259185809656198,0,"Others",FALSE,1,0
2206,"GGT5",0.196882394680612,0.196882394680612,0,"Others",FALSE,1,0
2207,"GHRH",0.124691092402941,0.124691092402941,0,"Others",FALSE,1,0
2208,"GID8",-0.10746881071221,-0.10746881071221,0,"Others",FALSE,1,0
2209,"GJD2",0.172004581121612,0.172004581121612,0,"Others",FALSE,1,0
2210,"GK5",-0.107596480062542,-0.107596480062542,0,"Others",FALSE,1,0
2211,"GLCE",0.133136498507825,0.133136498507825,0,"Others",FALSE,1,0
2212,"GLDN",0.180492667830883,0.180492667830883,0,"Others",FALSE,1,0
2213,"GLIPR1",0.311409586447908,0.311409586447908,0,"Others",FALSE,1,0
2214,"GLRX2",0.326104522589467,0.326104522589467,0,"Others",FALSE,1,0
2215,"GLRX3",0.119004895068913,0.119004895068913,0,"Others",FALSE,1,0
2216,"GLT8D1",0.151171835635491,0.151171835635491,0,"Others",FALSE,1,0
2217,"GLT8D2",0.124386673756572,0.124386673756572,0,"Others",FALSE,1,0
2218,"GLUL",0.404033140178452,0.404033140178452,0,"Others",FALSE,1,0
2219,"GM2A",0.250907485685211,0.250907485685211,0,"Others",FALSE,1,0
2220,"GMDS",0.107439231249506,0.107439231249506,0,"Others",FALSE,1,0
2221,"GMEB2",-0.212311044824484,-0.212311044824484,0,"Others",FALSE,1,0
2222,"GMFG",0.270676283147308,0.270676283147308,0,"Others",FALSE,1,0
2223,"GMPR",-0.10608431716114,-0.10608431716114,0,"Others",FALSE,1,0
2224,"GNAS.GNAS",-0.192466080393667,-0.192466080393667,0,"Others",FALSE,1,0
2225,"GNE",0.102772616257923,0.102772616257923,0,"Others",FALSE,1,0
2226,"GNLY",0.125126939287941,0.125126939287941,0,"Others",FALSE,2,0
2227,"GNPNAT1",0.252854057642833,0.252854057642833,0,"Others",FALSE,1,0
2228,"GNPTG",0.203464154112306,0.203464154112306,0,"Others",FALSE,1,0
2229,"GNRH2",0.125475248802006,0.125475248802006,0,"Others",FALSE,1,0
2230,"GOLM1",0.288909674946511,0.288909674946511,0,"Others",FALSE,2,0
2231,"GOLM2",0.301313861018424,0.301313861018424,0,"Others",FALSE,2,0
2232,"GOLPH3L",-0.14562372259177,-0.14562372259177,0,"Others",FALSE,1,0
2233,"GOT2",0.355964152625466,0.355964152625466,0,"Others",FALSE,2,0
2234,"GPC2",0.27327535630671,0.27327535630671,0,"Others",FALSE,1,0
2235,"GPCPD1",0.244905503340265,0.244905503340265,0,"Others",FALSE,1,0
2236,"GPT",0.240957151136513,0.240957151136513,0,"Others",FALSE,1,0
2237,"GRHPR",0.121338799054662,0.121338799054662,0,"Others",FALSE,1,0
2238,"GSC2",0.149734825488959,0.149734825488959,0,"Others",FALSE,1,0
2239,"GSPT2",-0.161633320128147,-0.161633320128147,0,"Others",FALSE,1,0
2240,"GSR",0.475068683150027,0.475068683150027,0,"Others",FALSE,1,0
2241,"GSS",0.439007402400601,0.439007402400601,0,"Others",FALSE,1,0
2242,"GSTK1",0.0967216216074934,0.0967216216074934,0,"Others",FALSE,1,0
2243,"GSTT2B",0.187361771730746,0.187361771730746,0,"Others",FALSE,1,0
2244,"GSTZ1",0.102648576820676,0.102648576820676,0,"Others",FALSE,1,0
2245,"GTF2E2",-0.155021851722602,-0.155021851722602,0,"Others",FALSE,1,0
2246,"GTPBP10",-0.144112207477217,-0.144112207477217,0,"Others",FALSE,1,0
2247,"GUK1",0.362094176507617,0.362094176507617,0,"Others",FALSE,1,0
2248,"GUSB",0.0928265596708553,0.0928265596708553,0,"Others",FALSE,1,0
2249,"H1.2",-0.218114229888021,-0.218114229888021,0,"Others",FALSE,1,0
2250,"H2AC11",-0.0987162144814337,-0.0987162144814337,0,"Others",FALSE,1,0
2251,"H2AW",-0.103537988884592,-0.103537988884592,0,"Others",FALSE,1,0
2252,"H2BU1",-0.095980655188954,-0.095980655188954,0,"Others",FALSE,1,0
2253,"H6PD",0.0919878236707269,0.0919878236707269,0,"Others",FALSE,1,0
2254,"HAAO",0.141917419122117,0.141917419122117,0,"Others",FALSE,1,0
2255,"HAGH",0.455036192373677,0.455036192373677,0,"Others",FALSE,1,0
2256,"HAGHL",0.500980071839468,0.500980071839468,0,"Others",FALSE,1,0
2257,"HAPLN4",0.253384383598829,0.253384383598829,0,"Others",FALSE,1,0
2258,"HARS1",0.195784804470257,0.195784804470257,0,"Others",FALSE,1,0
2259,"HAT1",-0.107238623701974,-0.107238623701974,0,"Others",FALSE,1,0
2260,"HAX1",0.420092840868366,0.420092840868366,0,"Others",FALSE,1,0
2261,"HBE1",0.232097190998359,0.232097190998359,0,"Others",FALSE,1,0
2262,"HBQ1",0.147684650688289,0.147684650688289,0,"Others",FALSE,1,0
2263,"HCAR2",-0.171160373879186,-0.171160373879186,0,"Others",FALSE,1,0
2264,"HCCS",-0.0948721773333131,-0.0948721773333131,0,"Others",FALSE,1,0
2265,"HDHD2",0.260322585655967,0.260322585655967,0,"Others",FALSE,1,0
2266,"HEBP1",0.249717133798904,0.249717133798904,0,"Others",FALSE,1,0
2267,"HENMT1",0.234458858380266,0.234458858380266,0,"Others",FALSE,1,0
2268,"HEPACAM2",0.132150197917848,0.132150197917848,0,"Others",FALSE,2,0
2269,"HERC4",0.0904595947166255,0.0904595947166255,0,"Others",FALSE,1,0
2270,"HERC5",0.222880358633824,0.222880358633824,0,"Others",FALSE,1,0
2271,"HERPUD2",0.105324867782429,0.105324867782429,0,"Others",FALSE,1,0
2272,"HEXA",0.0916634508673204,0.0916634508673204,0,"Others",FALSE,1,0
2273,"HEXB",0.138594536156706,0.138594536156706,0,"Others",FALSE,2,0
2274,"HIBCH",0.174871847701619,0.174871847701619,0,"Others",FALSE,1,0
2275,"HIKESHI",-0.0918262824800446,-0.0918262824800446,0,"Others",FALSE,1,0
2276,"HINT2",-0.0940553804214967,-0.0940553804214967,0,"Others",FALSE,1,0
2277,"HLA.C",0.0967384953341335,0.0967384953341335,0,"Others",FALSE,1,0
2278,"HLA.DQA2",0.117603132318548,0.117603132318548,0,"Others",FALSE,1,0
2279,"HLA.DRB3",0.132199472423957,0.132199472423957,0,"Others",FALSE,1,0
2280,"HLA.G",0.226691862855553,0.226691862855553,0,"Others",FALSE,1,0
2281,"HLF",0.177405561852185,0.177405561852185,0,"Others",FALSE,1,0
2282,"HMBS",0.167348677246074,0.167348677246074,0,"Others",FALSE,1,0
