"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-73857","RNA Polymerase II Transcription","226/2324","425/4190",0.531764705882353,0.958732408626101,-1.00147132487934,0.853813625850039,0.999973516991332,0.83009472279195,"CBFB/STAT1/KCNIP3/PSMB6/UCMA/BGLAP/RUNX3/COL1A1/GAD1/WWP1/BLK/ZNF18/ELL2/FOXO3/SMURF1/SRSF6/BRD1/ITGAL/BRPF1/MET/PTPN11/TNFRSF18/TJP1/SMAD4/ANAPC10/MAX/YWHAB/PSMA7/TIGAR/RORB/LAMTOR3/TEAD4/PBRM1/PSMB5/PSMB1/NRBP1/PPM1A/PPP2R1A/RAD1/ZNF175/ZNF180/TEAD3/NR1D2/NR3C2/RSPO3/SPP1/CNOT1/SSU72/U2AF2/KMT2D/RBBP5/CSF1R/IGFBP1/DPY30/TXNRD1/MED4/PSMA4/TGFB1/H2BC21/YWHAE/RFFL/PTPN4/UBE2E1/AKT2/CRADD/AGO3/RBBP4/BRD2/PIN1/AKT1/PGR/ATXN3/SCO2/MAGOHB/MAP2K6/YY1/WWOX/TP53I3/WDR5/SNRPD3/CUL1/PCK1/COX5A/PIP4K2B/TAF10/PSMB3/PSMB4/CBX3/HDAC2/CAMK4/PSMA5/RPRD1B/POLR2K/NDRG1/PSMB2/RPA2/GSR/SNRPG/UBE2D3/G6PD/KAT2A/PLXNA4/IHH/CCNE1/POLR2I/MED20/POLR2E/POLR2F/NABP1/GTF2F2/NUDT21/EED/NPM1/SNRPE/GTF2E2/CGB3/MAGED1/TSC2/FKBP5/MYL9/NELFE/YWHAH/FOXO1/RBFOX1/BMI1/BTG1/ELL3/H2BC12/SKP2/SPI1/ZC3H8/ZNF230/KCTD6/NR2C2AP/PSMC3/PSMD6/GSK3B/CSTF1/APOE/BDNF/PPARG/NELFA/NCBP1/SLBP/KIT/SRRT/HDAC6/TRIM28/PML/YAP1/PSMC5/IL6/VEGFA/ERBB2/EGFR/HSPD1/AGRP/CHEK1/MAPK3/NR3C1/TBP/UBE2I/YES1/PTPN1/MAPK1/RET/CAMK2A/CAMK2B/AKT3/CAMK2D/CSNK2A1/BIRC5/THBS1/PTEN/PRDX1/PSMA1/ARID3A/PSMD7/SKP1/YWHAG/GPI/PSMA2/PDPK1/RPS27A/CBX5/IL3/SFN/EIF4A3/MAPK11/MAPK14/SOD2/NAMPT/RB1/JAG1/NOTCH1/NOTCH3/KRAS/CASP10/DLL1/PRKCB/SRC/SNRPF/LIFR/YWHAZ/SST/TP53/UBC/FURIN/UBB/YWHAQ/BNIP3L/NOTCH2/CTNNB1/COX6C/PABPN1/RRM2B/NR1H4/CNOT9/POMC/TNRC6B/CCNH/NFKB1/THOC1/ARID1A/TOPBP1/ZNF264",226
"R-HSA-199977","ER to Golgi Anterograde Transport","26/2324","53/4190",0.490566037735849,0.884454259084857,-0.944640450190041,0.860655670189955,0.999973516991332,0.83009472279195,"CD59/TMED2/DYNLL2/ARFGAP2/ARF3/NAPB/NSF/SEC13/NAPG/ARF4/RAB1A/ARF1/TMED9/STX17/SAR1B/TBC1D20/DYNC1LI1/NAPA/F5/CTSZ/CD55/TMED10/ANK2/LMAN2/LMAN2L/COG8",26
"R-HSA-72766","Translation","63/2324","124/4190",0.508064516129032,0.916002720559658,-1.05952155835282,0.875049656195984,0.999973516991332,0.83009472279195,"EIF2B1/RPN1/PSMB6/EIF3G/AARS1/DARS2/PELO/PSMA7/PSMB5/PSMB1/NPLOC4/VARS1/FARS2/PSMA4/EIF4B/DDOST/HARS1/EEF1D/TARS1/PPA2/PSMB3/PSMB4/EIF4A2/EIF4A1/UBE2D2/PSMA5/PSMB2/YARS1/UBE2D3/MRPL1/RPL5/RPL11/GARS1/RPL26L1/EEF1E1/RPS20/WARS2/EIF3M/TRMT112/PSMC3/MIEF1/PSMD6/EEF1G/GSPT2/MARS1/EIF2S2/VCP/EIF4G1/PSMC5/MRPL38/PSMA1/RPS7/PSMD7/PSMA2/RPS27A/EIF4H/UBC/MRPL58/UBB/MTIF3/MRPL21/RPS4X/WARS1",63
"R-HSA-1268020","Mitochondrial protein import","13/2324","28/4190",0.464285714285714,0.837072780919597,-0.965248298849844,0.875939210274751,0.999973516991332,0.83009472279195,"CHCHD10/FXN/HSPA9/GFER/OTC/CHCHD7/COA4/CMC4/SAMM50/HSPD1/DNAJC19/TIMM21/NDUFB8",13
"R-HSA-1592389","Activation of Matrix Metalloproteinases","13/2324","28/4190",0.464285714285714,0.837072780919597,-0.965248298849844,0.875939210274751,0.999973516991332,0.83009472279195,"MMP10/COL18A1/TIMP1/CTSG/MMP9/MMP3/MMP7/MMP8/CMA1/MMP14/CTRB2/FURIN/MMP16",13
"R-HSA-1474165","Reproduction","12/2324","26/4190",0.461538461538462,0.832119687541374,-0.95818309569579,0.875953998891995,0.999973516991332,0.83009472279195,"B4GALT1/H2BC21/DIDO1/BMP4/CD9/RPA2/IZUMO4/HSPA2/H2BC12/UBE2I/ZP4/SYNE2",12
"R-HSA-72662","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S","12/2324","26/4190",0.461538461538462,0.832119687541374,-0.95818309569579,0.875953998891995,0.999973516991332,0.83009472279195,"EIF3G/EIF4B/EIF4A2/EIF4A1/RPS20/EIF3M/EIF2S2/EIF4G1/RPS7/RPS27A/EIF4H/RPS4X",12
"R-HSA-72702","Ribosomal scanning and start codon recognition","12/2324","26/4190",0.461538461538462,0.832119687541374,-0.95818309569579,0.875953998891995,0.999973516991332,0.83009472279195,"EIF3G/EIF4B/EIF4A2/EIF4A1/RPS20/EIF3M/EIF2S2/EIF4G1/RPS7/RPS27A/EIF4H/RPS4X",12
"R-HSA-72306","tRNA processing","14/2324","30/4190",0.466666666666667,0.84136546184739,-0.973036502972064,0.876219408201564,0.999973516991332,0.83009472279195,"NUP98/SEC13/THG1L/TYW5/TSEN15/RTRAF/QTRT2/TSEN34/RPP25/TYW3/TRMT112/PUS7/DDX1/HSD17B10",14
"R-HSA-157579","Telomere Maintenance","11/2324","24/4190",0.458333333333333,0.826341078600115,-0.952051649165538,0.876336744025688,0.999973516991332,0.83009472279195,"RUVBL1/FEN1/H2BC21/POLR2K/RPA2/POLR2I/POLR2E/POLR2F/NHP2/H2BC12/CHTF8",11
"R-HSA-156827","L13a-mediated translational silencing of Ceruloplasmin expression","15/2324","32/4190",0.46875,0.845121557659208,-0.981388899023499,0.876737611528515,0.999973516991332,0.83009472279195,"EIF3G/EIF4B/EIF4A2/EIF4A1/RPL5/RPL11/RPL26L1/RPS20/EIF3M/EIF2S2/EIF4G1/RPS7/RPS27A/EIF4H/RPS4X",15
"R-HSA-5654693","FRS-mediated FGFR1 signaling","10/2324","22/4190",0.454545454545455,0.819511813487717,-0.947138932701876,0.877182239509251,0.999973516991332,0.83009472279195,"NRAS/PTPN11/FRS2/KL/FGF8/FGF2/FGF5/KRAS/GRB2/FGFR1",10
"R-HSA-5654695","PI-3K cascade:FGFR2","10/2324","22/4190",0.454545454545455,0.819511813487717,-0.947138932701876,0.877182239509251,0.999973516991332,0.83009472279195,"PTPN11/FRS2/FGF16/GAB1/FGF8/FGF2/FGF5/FGFR2/GRB2/PIK3R1",10
"R-HSA-5654719","SHC-mediated cascade:FGFR4","9/2324","20/4190",0.45,0.81131669535284,-0.943838886934065,0.878615678138019,0.999973516991332,0.83009472279195,"NRAS/FGF19/FGF16/SHC1/FGF8/FGF2/FGFR4/KRAS/GRB2",9
"R-HSA-9754678","SARS-CoV-2 modulates host translation machinery","9/2324","20/4190",0.45,0.81131669535284,-0.943838886934065,0.878615678138019,0.999973516991332,0.83009472279195,"SNRPD3/SNRPG/SNRPE/RPS20/GEMIN7/RPS7/RPS27A/SNRPF/RPS4X",9
"R-HSA-190242","FGFR1 ligand binding and activation","8/2324","18/4190",0.444444444444444,0.801300439854657,-0.942710687577421,0.88080559110188,0.999973516991332,0.83009472279195,"KL/GIPC1/FGF8/TGFBR3/FGF2/FGF5/FGFR1/ANOS1",8
"R-HSA-4090294","SUMOylation of intracellular receptors","8/2324","18/4190",0.444444444444444,0.801300439854657,-0.942710687577421,0.88080559110188,0.999973516991332,0.83009472279195,"NR3C2/SUMO3/PGR/SUMO2/PPARG/NR3C1/UBE2I/NR1H4",8
"R-HSA-5663213","RHO GTPases Activate WASPs and WAVEs","8/2324","18/4190",0.444444444444444,0.801300439854657,-0.942710687577421,0.88080559110188,0.999973516991332,0.83009472279195,"ARPC1B/BTK/BRK1/WAS/NCKIPSD/MAPK3/MAPK1/GRB2",8
"R-HSA-3899300","SUMOylation of transcription cofactors","7/2324","16/4190",0.4375,0.788780120481928,-0.944573988439034,0.883983970413615,0.999973516991332,0.83009472279195,"SUMO3/PARK7/SUMO2/NPM1/BMI1/TRIM28/UBE2I",7
"R-HSA-933541","TRAF6 mediated IRF7 activation","7/2324","16/4190",0.4375,0.788780120481928,-0.944573988439034,0.883983970413615,0.999973516991332,0.83009472279195,"TANK/IFNA10/IFNA21/IFNA4/IRF3/TBK1/IFNA14",7
"R-HSA-9764725","Negative Regulation of CDH1 Gene Transcription","7/2324","16/4190",0.4375,0.788780120481928,-0.944573988439034,0.883983970413615,0.999973516991332,0.83009472279195,"H2BC21/RBBP4/HDAC2/EED/H2BC12/MAPK3/MAPK1",7
"R-HSA-69273","Cyclin A/B1/B2 associated events during G2/M transition","6/2324","14/4190",0.428571428571429,0.772682567002705,-0.950679082281557,0.88847865757567,0.999973516991332,0.83009472279195,"FOXM1/CDC25B/PPP2R1A/PPME1/PLK1/CCNH",6
"R-HSA-9008059","Interleukin-37 signaling","6/2324","14/4190",0.428571428571429,0.772682567002705,-0.950679082281557,0.88847865757567,0.999973516991332,0.83009472279195,"STAT3/PTPN11/PTPN4/IL18BP/TBK1/PTPN6",6
"R-HSA-9013418","RHOBTB2 GTPase cycle","6/2324","14/4190",0.428571428571429,0.772682567002705,-0.950679082281557,0.88847865757567,0.999973516991332,0.83009472279195,"CUL3/TMOD3/TWF1/TXNL1/HSP90AA1/HSP90AB1",6
"R-HSA-9734767","Developmental Cell Lineages","40/2324","81/4190",0.493827160493827,0.89033382206073,-1.11215308005594,0.889488662427903,0.999973516991332,0.83009472279195,"PRL/MUC1/COL1A1/KRT5/KRT7/CPB1/VIM/CNN1/COL2A1/PGR/LRIG1/AMY2A/HOPX/FN1/LAMA3/HHEX/ITGA6/COL5A1/KIT/YAP1/ERBB2/EGFR/FGF2/MFGE8/PLA2G1B/DLL1/KRT18/EGF/DMKN/CER1/TFRC/RNASE1/CFTR/VTN/CD74/LGALS7/CTRL/TFPI2/LAMC2/ALDH1A3",40
"R-HSA-71291","Metabolism of amino acids and derivatives","79/2324","155/4190",0.509677419354839,0.918910665704292,-1.1479559859001,0.890528124527106,0.999973516991332,0.83009472279195,"DLD/CBS/PSMB6/GCSH/ASL/QDPR/PCBD1/ACAD8/FAH/HIBCH/ADI1/PSMA7/PSMB5/PSMB1/KYAT3/ODC1/TXNRD1/PSMA4/BHMT2/OTC/CKMT1A/GSTZ1/PNMT/ACADSB/HPD/IVD/SDSL/SMS/ASPA/GOT2/GRHPR/ASRGL1/SUOX/PSMB3/PSMB4/PSAT1/PSMA5/ALDH6A1/GLUL/PSMB2/GSR/TSTD1/OAT/AUH/RPL5/HYKK/RPL11/TYRP1/ALDH7A1/SCLY/RPL26L1/CTH/EEF1E1/RPS20/SRM/TAT/HNMT/PSMC3/PSMD6/DBT/MARS1/AZIN1/PSMC5/GPT/PSMA1/RPS7/TPO/PSMD7/HSD17B10/PSMA2/RPS27A/FOLH1/HAAO/TP53/NAALAD2/PHGDH/RPS4X/TDO2/MTAP",79
"R-HSA-983231","Factors involved in megakaryocyte development and platelet production","28/2324","58/4190",0.482758620689655,0.870378063980058,-1.10925084043328,0.892661832619913,0.999973516991332,0.83009472279195,"JAK2/PRKAR1B/KIF22/IRF2/RACGAP1/KIF3A/IFNA10/IFNA21/IFNA4/RAB5A/HDAC2/MAFG/ITPK1/PRKAR1A/SH2B3/EHD2/EHD1/KLC3/KIF3C/EHD3/PRKAR2B/DOCK2/CBX5/TP53/CABLES2/HBE1/IFNA14/KIF1C",28
"R-HSA-163560","Triglyceride catabolism","5/2324","12/4190",0.416666666666667,0.751219162363741,-0.963032077626485,0.894767553503265,0.999973516991332,0.83009472279195,"FABP1/FABP4/FABP9/PPP1CC/FABP3",5
"R-HSA-1839130","Signaling by activated point mutants of FGFR3","5/2324","12/4190",0.416666666666667,0.751219162363741,-0.963032077626485,0.894767553503265,0.999973516991332,0.83009472279195,"FGFR3/FGF16/FGF8/FGF2/FGF5",5
"R-HSA-2033514","FGFR3 mutant receptor activation","5/2324","12/4190",0.416666666666667,0.751219162363741,-0.963032077626485,0.894767553503265,0.999973516991332,0.83009472279195,"FGFR3/FGF16/FGF8/FGF2/FGF5",5
"R-HSA-5621480","Dectin-2 family","5/2324","12/4190",0.416666666666667,0.751219162363741,-0.963032077626485,0.894767553503265,0.999973516991332,0.83009472279195,"MUC1/SYK/LYN/FYN/CLEC4D",5
"R-HSA-75205","Dissolution of Fibrin Clot","5/2324","12/4190",0.416666666666667,0.751219162363741,-0.963032077626485,0.894767553503265,0.999973516991332,0.83009472279195,"S100A10/SERPINB8/SERPINE2/PLAUR/SERPINF2",5
"R-HSA-9687139","Aberrant regulation of mitotic cell cycle due to RB1 defects","5/2324","12/4190",0.416666666666667,0.751219162363741,-0.963032077626485,0.894767553503265,0.999973516991332,0.83009472279195,"ANAPC10/UBE2E1/CCNE1/SKP2/RB1",5
"R-HSA-211897","Cytochrome P450 - arranged by substrate type","4/2324","10/4190",0.4,0.721170395869191,-0.985072428416408,0.9035733586966,0.999973516991332,0.83009472279195,"POR/CYP3A4/NR1H4/POMC",4
"R-HSA-390471","Association of TriC/CCT with target proteins during biosynthesis","4/2324","10/4190",0.4,0.721170395869191,-0.985072428416408,0.9035733586966,0.999973516991332,0.83009472279195,"STAT3/FBXL5/CCNE1/TP53",4
"R-HSA-418885","DCC mediated attractive signaling","4/2324","10/4190",0.4,0.721170395869191,-0.985072428416408,0.9035733586966,0.999973516991332,0.83009472279195,"TRIO/FYN/SRC/NTN1",4
"R-HSA-5579029","Metabolic disorders of biological oxidation enzymes","4/2324","10/4190",0.4,0.721170395869191,-0.985072428416408,0.9035733586966,0.999973516991332,0.83009472279195,"TPMT/GSS/GCLM/ACY1",4
"R-HSA-6790901","rRNA modification in the nucleus and cytosol","4/2324","10/4190",0.4,0.721170395869191,-0.985072428416408,0.9035733586966,0.999973516991332,0.83009472279195,"FBL/NHP2/TRMT112/RPS7",4
"R-HSA-71336","Pentose phosphate pathway","4/2324","10/4190",0.4,0.721170395869191,-0.985072428416408,0.9035733586966,0.999973516991332,0.83009472279195,"RPE/PGLS/G6PD/TKT",4
"R-HSA-75892","Platelet Adhesion to exposed collagen","4/2324","10/4190",0.4,0.721170395869191,-0.985072428416408,0.9035733586966,0.999973516991332,0.83009472279195,"COL1A1/VWF/LYN/FYN",4
"R-HSA-8849471","PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases","4/2324","10/4190",0.4,0.721170395869191,-0.985072428416408,0.9035733586966,0.999973516991332,0.83009472279195,"NRAS/ELMO1/CRK/KRAS",4
"R-HSA-72613","Eukaryotic Translation Initiation","16/2324","35/4190",0.457142857142857,0.824194738136218,-1.16546114654757,0.908898341447671,0.999973516991332,0.83009472279195,"EIF2B1/EIF3G/EIF4B/EIF4A2/EIF4A1/RPL5/RPL11/RPL26L1/RPS20/EIF3M/EIF2S2/EIF4G1/RPS7/RPS27A/EIF4H/RPS4X",16
"R-HSA-72737","Cap-dependent Translation Initiation","16/2324","35/4190",0.457142857142857,0.824194738136218,-1.16546114654757,0.908898341447671,0.999973516991332,0.83009472279195,"EIF2B1/EIF3G/EIF4B/EIF4A2/EIF4A1/RPL5/RPL11/RPL26L1/RPS20/EIF3M/EIF2S2/EIF4G1/RPS7/RPS27A/EIF4H/RPS4X",16
"R-HSA-1483255","PI Metabolism","15/2324","33/4190",0.454545454545455,0.819511813487717,-1.16153730170442,0.909081816679158,0.999973516991332,0.83009472279195,"INPP5E/RUFY1/PITPNB/ARF3/RAB14/ENPP6/RAB5A/PIP4K2B/ARF1/MTMR7/INPP4A/INPP5D/PIK3C3/PTEN/PIK3R1",15
"R-HSA-72706","GTP hydrolysis and joining of the 60S ribosomal subunit","15/2324","33/4190",0.454545454545455,0.819511813487717,-1.16153730170442,0.909081816679158,0.999973516991332,0.83009472279195,"EIF3G/EIF4B/EIF4A2/EIF4A1/RPL5/RPL11/RPL26L1/RPS20/EIF3M/EIF2S2/EIF4G1/RPS7/RPS27A/EIF4H/RPS4X",15
"R-HSA-74160","Gene expression (Transcription)","247/2324","469/4190",0.526652452025586,0.94951539328193,-1.29459220011708,0.910376572860376,0.999973516991332,0.83009472279195,"CBFB/STAT1/KCNIP3/PSMB6/SUDS3/UCMA/BGLAP/RUNX3/COL1A1/GAD1/WWP1/BLK/ZNF18/ELL2/FOXO3/SMURF1/SRSF6/BRD1/ITGAL/BRPF1/MET/PTPN11/TNFRSF18/TJP1/SMAD4/ANAPC10/MAX/YWHAB/PSMA7/TIGAR/TSN/RORB/LAMTOR3/TEAD4/PBRM1/PSMB5/PSMB1/NRBP1/PPM1A/PPP2R1A/RAD1/ZNF175/ZNF180/SAP18/TEAD3/NR1D2/SAP30/NR3C2/POLR1C/RSPO3/SPP1/CNOT1/SSB/SSU72/U2AF2/KMT2D/RBBP5/CSF1R/IGFBP1/DPY30/TXNRD1/MED4/PSMA4/TGFB1/H2BC21/YWHAE/RFFL/PTPN4/UBE2E1/AKT2/CRADD/AGO3/RBBP4/BRD2/FABP4/PIN1/AKT1/PGR/ATXN3/SCO2/MAGOHB/MAP2K6/YY1/WWOX/TP53I3/WDR5/SNRPD3/CUL1/PCK1/COX5A/PIP4K2B/TAF10/PSMB3/PSMB4/CBX3/CEBPA/HDAC2/CAMK4/PSMA5/RPRD1B/POLR2K/NDRG1/PSMB2/RPA2/GSR/SNRPG/UBE2D3/G6PD/KAT2A/SUMO2/PLXNA4/IHH/CCNE1/POLR2I/MED20/POLR2E/POLR2F/NABP1/GTF2F2/NUDT21/EED/NPM1/SNRPE/GTF2E2/BCL7A/CGB3/MAGED1/TSC2/FKBP5/MYL9/NELFE/LPL/PRKRA/YWHAH/FOXO1/RBFOX1/BMI1/BTG1/ELL3/SAP30L/H2BC12/SKP2/SPI1/ZC3H8/ZNF230/KCTD6/NR2C2AP/PSMC3/PSMD6/HENMT1/GSK3B/CSTF1/APOE/BDNF/PPARG/NELFA/NCBP1/LPIN1/SLBP/KIT/SRRT/HDAC6/TRIM28/PML/YAP1/PSMC5/NFIA/IL6/XPO5/VEGFA/ERBB2/HSP90AA1/EGFR/HSPD1/AGRP/CHEK1/MAPK3/NR3C1/TBP/UBE2I/YES1/CD36/PTPN1/MAPK1/RET/CAMK2A/CAMK2B/AKT3/CAMK2D/CSNK2A1/BIRC5/THBS1/PTEN/PRDX1/PSMA1/ARID3A/PSMD7/SKP1/YWHAG/GPI/PSMA2/PDPK1/RPS27A/CBX5/IL3/SFN/EIF4A3/MAPK11/MAPK14/SOD2/NAMPT/RB1/JAG1/NOTCH1/NOTCH3/KRAS/CASP10/DLL1/PRKCB/SRC/SNRPF/LIFR/YWHAZ/SST/TP53/UBC/FURIN/UBB/YWHAQ/BNIP3L/NOTCH2/CTNNB1/COX6C/PABPN1/RRM2B/BDP1/NR1H4/CNOT9/POMC/TNRC6B/CCNH/NFKB1/THOC1/ARID1A/TOPBP1/TFAM/ZNF264",247
"R-HSA-1660662","Glycosphingolipid metabolism","12/2324","27/4190",0.444444444444444,0.801300439854657,-1.15582745077247,0.911134006654739,0.999973516991332,0.83009472279195,"SMPD1/B4GALT6/GM2A/HEXB/HEXA/ASAH2/ASAH1/SUMF2/ST6GALNAC5/GAL3ST1/B4GALNT1/FUT2",12
"R-HSA-9748784","Drug ADME","23/2324","49/4190",0.469387755102041,0.846271382907724,-1.20786269291673,0.911521856770984,0.999973516991332,0.83009472279195,"TPMT/NT5C2/NAT1/GSTP1/BCHE/GUK1/ADH1A/PCK1/ALB/ITPA/HPRT1/SULT1A1/GGT5/GSTA2/CYP3A4/CNDP2/ACY1/BSG/IMPDH1/VAV1/NME1/UGT2A1/VAV3",23
"R-HSA-9954716","ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA","11/2324","25/4190",0.44,0.79328743545611,-1.15676941889362,0.912492348768296,0.999973516991332,0.83009472279195,"UBE2D2/UBE2D3/RPL5/RPL11/RPL26L1/RPS20/RPS7/RPS27A/UBC/UBB/RPS4X",11
"R-HSA-975956","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)","10/2324","23/4190",0.434782608695652,0.783880865075208,-1.15974580587732,0.914307420541963,0.999973516991332,0.83009472279195,"RPL5/RPL11/RPL26L1/RPS20/GSPT2/NCBP1/EIF4G1/RPS7/RPS27A/RPS4X",10
"R-HSA-212436","Generic Transcription Pathway","204/2324","390/4190",0.523076923076923,0.943068979213557,-1.31736735867091,0.914632256526981,0.999973516991332,0.83009472279195,"CBFB/STAT1/KCNIP3/PSMB6/UCMA/BGLAP/RUNX3/COL1A1/GAD1/WWP1/BLK/ZNF18/FOXO3/SMURF1/BRD1/ITGAL/BRPF1/MET/PTPN11/TNFRSF18/TJP1/SMAD4/ANAPC10/MAX/YWHAB/PSMA7/TIGAR/RORB/LAMTOR3/TEAD4/PBRM1/PSMB5/PSMB1/NRBP1/PPM1A/PPP2R1A/RAD1/ZNF175/ZNF180/TEAD3/NR1D2/NR3C2/RSPO3/SPP1/CNOT1/KMT2D/RBBP5/CSF1R/IGFBP1/DPY30/TXNRD1/MED4/PSMA4/TGFB1/H2BC21/YWHAE/RFFL/PTPN4/UBE2E1/AKT2/CRADD/AGO3/RBBP4/BRD2/PIN1/AKT1/PGR/ATXN3/SCO2/MAP2K6/YY1/WWOX/TP53I3/WDR5/CUL1/PCK1/COX5A/PIP4K2B/TAF10/PSMB3/PSMB4/CBX3/HDAC2/CAMK4/PSMA5/POLR2K/NDRG1/PSMB2/RPA2/GSR/UBE2D3/G6PD/KAT2A/PLXNA4/IHH/CCNE1/POLR2I/MED20/POLR2E/POLR2F/GTF2F2/EED/NPM1/CGB3/MAGED1/TSC2/FKBP5/MYL9/NELFE/YWHAH/FOXO1/RBFOX1/BMI1/BTG1/H2BC12/SKP2/SPI1/ZNF230/KCTD6/NR2C2AP/PSMC3/PSMD6/GSK3B/APOE/BDNF/PPARG/NELFA/KIT/HDAC6/TRIM28/PML/YAP1/PSMC5/IL6/VEGFA/ERBB2/EGFR/HSPD1/AGRP/CHEK1/MAPK3/NR3C1/TBP/UBE2I/YES1/PTPN1/MAPK1/RET/CAMK2A/CAMK2B/AKT3/CAMK2D/CSNK2A1/BIRC5/THBS1/PTEN/PRDX1/PSMA1/ARID3A/PSMD7/SKP1/YWHAG/GPI/PSMA2/PDPK1/RPS27A/CBX5/IL3/SFN/MAPK11/MAPK14/SOD2/NAMPT/RB1/JAG1/NOTCH1/NOTCH3/KRAS/CASP10/DLL1/PRKCB/SRC/LIFR/YWHAZ/SST/TP53/UBC/FURIN/UBB/YWHAQ/BNIP3L/NOTCH2/CTNNB1/COX6C/RRM2B/NR1H4/CNOT9/POMC/TNRC6B/CCNH/NFKB1/ARID1A/TOPBP1/ZNF264",204
"R-HSA-156580","Phase II - Conjugation of compounds","28/2324","59/4190",0.474576271186441,0.855625893404125,-1.24624991140483,0.915562656757926,0.999973516991332,0.83009472279195,"TPMT/GSTT2B/NAT1/GSTK1/GSTP1/UGP2/GSS/GSTZ1/SULT2B1/ABHD10/BPNT1/GCLM/COMT/MAT2B/SULT1A1/GGT5/GGCT/SULT6B1/GSTA2/TRMT112/CNDP2/AKR1A1/ESD/TPST1/TPST2/SULT4A1/UGT2A1/BPNT2",28
"R-HSA-5654688","SHC-mediated cascade:FGFR1","9/2324","21/4190",0.428571428571429,0.772682567002705,-1.16531641802731,0.916679408350336,0.999973516991332,0.83009472279195,"NRAS/KL/SHC1/FGF8/FGF2/FGF5/KRAS/GRB2/FGFR1",9
"R-HSA-72764","Eukaryotic Translation Termination","9/2324","21/4190",0.428571428571429,0.772682567002705,-1.16531641802731,0.916679408350336,0.999973516991332,0.83009472279195,"RPL5/RPL11/RPL26L1/RPS20/TRMT112/GSPT2/RPS7/RPS27A/RPS4X",9
"R-HSA-9706574","RHOBTB GTPase Cycle","8/2324","19/4190",0.421052631578947,0.759126732493885,-1.17425584841392,0.919736340051325,0.999973516991332,0.83009472279195,"CUL3/TMOD3/TWF1/COPS2/VIM/TXNL1/HSP90AA1/HSP90AB1",8
"R-HSA-1500620","Meiosis","7/2324","17/4190",0.411764705882353,0.742381289865344,-1.18766810095707,0.92364379018086,0.999973516991332,0.83009472279195,"H2BC21/DIDO1/RPA2/HSPA2/H2BC12/UBE2I/SYNE2",7
"R-HSA-194068","Bile acid and bile salt metabolism","7/2324","17/4190",0.411764705882353,0.742381289865344,-1.18766810095707,0.92364379018086,0.999973516991332,0.83009472279195,"STARD5/ACOT8/ALB/AKR1D1/SCP2/OSBP/NR1H4",7
"R-HSA-2173796","SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription","7/2324","17/4190",0.411764705882353,0.742381289865344,-1.18766810095707,0.92364379018086,0.999973516991332,0.83009472279195,"SMAD4/MAPK3/MAPK1/RPS27A/UBC/FURIN/UBB",7
"R-HSA-9840310","Glycosphingolipid catabolism","7/2324","17/4190",0.411764705882353,0.742381289865344,-1.18766810095707,0.92364379018086,0.999973516991332,0.83009472279195,"SMPD1/GM2A/HEXB/HEXA/ASAH2/ASAH1/SUMF2",7
"R-HSA-140875","Common Pathway of Fibrin Clot Formation","6/2324","15/4190",0.4,0.721170395869191,-1.20718462106213,0.928618377151234,0.999973516991332,0.83009472279195,"CD177/SERPINE2/PROC/SERPINC1/PRTN3/F5",6
"R-HSA-5654228","Phospholipase C-mediated cascade; FGFR4","6/2324","15/4190",0.4,0.721170395869191,-1.20718462106213,0.928618377151234,0.999973516991332,0.83009472279195,"FGF19/FGF16/FGF8/FGF2/PLCG1/FGFR4",6
"R-HSA-9753281","Paracetamol ADME","6/2324","15/4190",0.4,0.721170395869191,-1.20718462106213,0.928618377151234,0.999973516991332,0.83009472279195,"NAT1/GSTP1/SULT1A1/GGT5/CNDP2/ACY1",6
"R-HSA-9837999","Mitochondrial protein degradation","22/2324","48/4190",0.458333333333333,0.826341078600115,-1.35029945703168,0.932310572389611,0.999973516991332,0.83009472279195,"DLD/STAR/ACAD8/MDH2/ECH1/SHMT2/FH/HSPA9/HMGCS2/ACADSB/COX5A/SSBP1/ECI1/PDHB/DBT/OXCT1/HSPD1/HTRA2/HSD17B10/ATP5PF/ATP5PO/TFAM",22
"R-HSA-190239","FGFR3 ligand binding and activation","5/2324","13/4190",0.384615384615385,0.693433072951145,-1.23532764791036,0.934946076430102,0.999973516991332,0.83009472279195,"FGFR3/FGF16/FGF8/FGF2/FGF5",5
"R-HSA-190372","FGFR3c ligand binding and activation","5/2324","13/4190",0.384615384615385,0.693433072951145,-1.23532764791036,0.934946076430102,0.999973516991332,0.83009472279195,"FGFR3/FGF16/FGF8/FGF2/FGF5",5
"R-HSA-190375","FGFR2c ligand binding and activation","5/2324","13/4190",0.384615384615385,0.693433072951145,-1.23532764791036,0.934946076430102,0.999973516991332,0.83009472279195,"FGF16/FGF8/FGF2/FGF5/FGFR2",5
